"?SalesID","Sales Area","Product Name","Country","State","Quantity","Order Date","Price Paid"
1087156,"Region West","Monster Ultra Red","Belgium","Brussels",2923,"2019-03-21","0,94"
1087157,"Region West","Monster Ultra Red","Belgium","East Flanders",728,"2019-03-21","0,94"
1087158,"Region West","Monster Ultra Red","Belgium","Flemish Brabant",825,"2019-03-21","0,752"
1087159,"Region West","Monster Ultra Red","Belgium","Hainaut",836,"2019-03-21","0,752"
1087160,"Region West","Monster Ultra Red","Belgium","Limburg",1633,"2019-03-21","0,752"
1087161,"Region West","Monster Ultra Red","Belgium","Liège",729,"2019-03-21","0,94"
1087162,"Region West","Monster Ultra Red","Belgium","Namur",668,"2019-03-21","0,94"
1087163,"Region West","Monster Ultra Red","Belgium","West Flanders",729,"2019-03-21","0,94"
1087164,"Region North 2","Monster Ultra Red","Denmark","Central Jutland",3078,"2019-03-21","0,872"
1087165,"Region North 2","Monster Ultra Red","Denmark","Hovedstaden",6087,"2019-03-21","1,09"
1087166,"Region North 2","Monster Ultra Red","Denmark","South Denmark",1082,"2019-03-21","1,09"
1087167,"Region North 2","Monster Ultra Red","Denmark","Zealand",1290,"2019-03-21","1,09"
1087168,"Region North 2","Monster Ultra Red","Finland","Finland Proper",2051,"2019-03-21","0,816"
1087169,"Region North 2","Monster Ultra Red","Finland","Kymenlaakso",1079,"2019-03-21","1,02"
1087170,"Region North 2","Monster Ultra Red","Finland","Uusimaa",635,"2019-03-21","1,02"
1087171,"Region West","Monster Ultra Red","France","Alsace-Champagne-Ardenne-Lorraine",5494,"2019-03-21","0,94"
1087172,"Region West","Monster Ultra Red","France","Aquitaine-Limousin-Poitou-Charentes",10926,"2019-03-21","0,752"
1087173,"Region West","Monster Ultra Red","France","Auvergne-Rhône-Alpes",3504,"2019-03-21","0,752"
1087174,"Region West","Monster Ultra Red","France","Brittany",17671,"2019-03-21","0,752"
1087175,"Region West","Monster Ultra Red","France","Bourgogne-Franche-Comté",3579,"2019-03-21","0,752"
1087176,"Region West","Monster Ultra Red","France","Centre-Val de Loire",2757,"2019-03-21","0,94"
1087177,"Region West","Monster Ultra Red","France","Corsica",3503,"2019-03-21","0,752"
1087178,"Region West","Monster Ultra Red","France","Ile-de-France",7815,"2019-03-21","0,94"
1087179,"Region West","Monster Ultra Red","France","Languedoc-Roussillon-Midi-Pyrénées",2678,"2019-03-21","0,94"
1087180,"Region West","Monster Ultra Red","France","Normandy",15393,"2019-03-21","0,94"
1087181,"Region West","Monster Ultra Red","France","Nord-Pas-de-Calais-Picardie",5535,"2019-03-21","0,94"
1087182,"Region West","Monster Ultra Red","France","Pays de la Loire",10336,"2019-03-21","0,94"
1087183,"Region West","Monster Ultra Red","France","Provence-Alpes-Côte d'Azur",3512,"2019-03-21","0,752"
1087184,"Region Central","Monster Ultra Red","Germany","Baden-Württemberg",9341,"2019-03-21","0,99"
1087185,"Region Central","Monster Ultra Red","Germany","Bavaria",8733,"2019-03-21","0,99"
1087186,"Region Central","Monster Ultra Red","Germany","Berlin",2435,"2019-03-21","0,99"
1087187,"Region Central","Monster Ultra Red","Germany","Brandenburg",5949,"2019-03-21","0,99"
1087188,"Region Central","Monster Ultra Red","Germany","Bremen",791,"2019-03-21","0,99"
1087189,"Region Central","Monster Ultra Red","Germany","Hamburg",1562,"2019-03-21","0,99"
1087190,"Region Central","Monster Ultra Red","Germany","Hesse",5368,"2019-03-21","0,99"
1087191,"Region Central","Monster Ultra Red","Germany","Lower Saxony",5198,"2019-03-21","0,792"
1087192,"Region Central","Monster Ultra Red","Germany","Mecklenburg-Vorpommern",746,"2019-03-21","0,99"
1087193,"Region Central","Monster Ultra Red","Germany","North Rhine-Westphalia",10522,"2019-03-21","0,99"
1087194,"Region Central","Monster Ultra Red","Germany","Rhineland-Palatinate",7162,"2019-03-21","0,99"
1087195,"Region Central","Monster Ultra Red","Germany","Saarland",791,"2019-03-21","0,99"
1087196,"Region Central","Monster Ultra Red","Germany","Saxony",5888,"2019-03-21","0,99"
1087197,"Region Central","Monster Ultra Red","Germany","Saxony-Anhalt",4349,"2019-03-21","0,99"
1087198,"Region Central","Monster Ultra Red","Germany","Schleswig-Holstein",2332,"2019-03-21","0,99"
1087199,"Region Central","Monster Ultra Red","Germany","Thuringia",5626,"2019-03-21","0,792"
1087200,"Region North 1","Monster Ultra Red","Ireland","Cork",867,"2019-03-21","0,736"
1087201,"Region North 1","Monster Ultra Red","Ireland","Dublin",1853,"2019-03-21","0,92"
1087202,"Region North 1","Monster Ultra Red","Ireland","Galway",391,"2019-03-21","0,92"
1087203,"Region North 1","Monster Ultra Red","Ireland","South Dublin",1026,"2019-03-21","0,92"
1087204,"Region South","Monster Ultra Red","Italy","Abruzzi",4161,"2019-03-21","0,84"
1087205,"Region South","Monster Ultra Red","Italy","Apulia",4318,"2019-03-21","0,84"
1087206,"Region South","Monster Ultra Red","Italy","Basilicata",4017,"2019-03-21","0,84"
1087207,"Region South","Monster Ultra Red","Italy","Calabria",2518,"2019-03-21","0,84"
1087208,"Region South","Monster Ultra Red","Italy","Campania",4242,"2019-03-21","0,84"
1087209,"Region South","Monster Ultra Red","Italy","Emilia-Romagna",7759,"2019-03-21","0,84"
1087210,"Region South","Monster Ultra Red","Italy","Friuli-Venezia Giulia",3833,"2019-03-21","0,84"
1087211,"Region South","Monster Ultra Red","Italy","Lazio",4120,"2019-03-21","0,84"
1087212,"Region South","Monster Ultra Red","Italy","Liguria",9103,"2019-03-21","0,84"
1087213,"Region South","Monster Ultra Red","Italy","Lombardy",7191,"2019-03-21","0,84"
1087214,"Region South","Monster Ultra Red","Italy","Marche",4159,"2019-03-21","0,84"
1087215,"Region South","Monster Ultra Red","Italy","Piedmont",8872,"2019-03-21","0,84"
1087216,"Region South","Monster Ultra Red","Italy","Sardinia",1464,"2019-03-21","0,672"
1087217,"Region South","Monster Ultra Red","Italy","Sicily",4060,"2019-03-21","0,84"
1087218,"Region South","Monster Ultra Red","Italy","Trentino-Alto Adige",3766,"2019-03-21","0,84"
1087219,"Region South","Monster Ultra Red","Italy","Tuscany",5772,"2019-03-21","0,84"
1087220,"Region South","Monster Ultra Red","Italy","Umbria",3787,"2019-03-21","0,84"
1087221,"Region South","Monster Ultra Red","Italy","Veneto",4054,"2019-03-21","0,84"
1087222,"Region South","Monster Ultra Red","Italy","Molise",2130,"2019-03-21","0,84"
1087223,"Region West","Monster Ultra Red","Netherlands","Drenthe",2819,"2019-03-21","1,09"
1087224,"Region West","Monster Ultra Red","Netherlands","Friesland",1788,"2019-03-21","1,09"
1087225,"Region West","Monster Ultra Red","Netherlands","Gelderland",3028,"2019-03-21","0,872"
1087226,"Region West","Monster Ultra Red","Netherlands","Groningen",2034,"2019-03-21","0,872"
1087227,"Region West","Monster Ultra Red","Netherlands","Limburg",3005,"2019-03-21","1,09"
1087228,"Region West","Monster Ultra Red","Netherlands","North Brabant",5592,"2019-03-21","0,872"
1087229,"Region West","Monster Ultra Red","Netherlands","North Holland",3312,"2019-03-21","1,09"
1087230,"Region West","Monster Ultra Red","Netherlands","Overijssel",4219,"2019-03-21","0,872"
1087231,"Region West","Monster Ultra Red","Netherlands","South Holland",4774,"2019-03-21","0,872"
1087232,"Region West","Monster Ultra Red","Netherlands","Utrecht",3111,"2019-03-21","0,872"
1087233,"Region West","Monster Ultra Red","Netherlands","Zeeland",3021,"2019-03-21","0,872"
1087234,"Region North 2","Monster Ultra Red","Norway","Akershus",1255,"2019-03-21","1,29"
1087235,"Region North 2","Monster Ultra Red","Norway","Hordaland",1094,"2019-03-21","1,29"
1087236,"Region North 2","Monster Ultra Red","Norway","Rogaland",923,"2019-03-21","1,29"
1087237,"Region North 2","Monster Ultra Red","Norway","Sør-Trøndelag",870,"2019-03-21","1,29"
1087238,"Region North 2","Monster Ultra Red","Norway","Østfold",514,"2019-03-21","1,29"
1087239,"Region North 2","Monster Ultra Red","Norway","Buskerud",644,"2019-03-21","1,032"
1087240,"Region North 2","Monster Ultra Red","Norway","Møre og Romsdal",481,"2019-03-21","1,29"
1087241,"Region North 2","Monster Ultra Red","Norway","Vestfold",473,"2019-03-21","1,29"
1087242,"Region North 2","Monster Ultra Red","Norway","Nordland",47,"2019-03-21","1,29"
1087243,"Region North 2","Monster Ultra Red","Norway","Hedmark",386,"2019-03-21","1,29"
1087244,"Region North 2","Monster Ultra Red","Norway","Oppland",326,"2019-03-21","1,29"
1087245,"Region North 2","Monster Ultra Red","Norway","Vest-Agder",303,"2019-03-21","1,29"
1087246,"Region South-West","Monster Ultra Red","Portugal","Aveiro",1007,"2019-03-21","0,79"
1087247,"Region South-West","Monster Ultra Red","Portugal","Braga",1916,"2019-03-21","0,79"
1087248,"Region South-West","Monster Ultra Red","Portugal","Coimbra",1088,"2019-03-21","0,79"
1087249,"Region South-West","Monster Ultra Red","Portugal","Lisboa",5108,"2019-03-21","0,79"
1087250,"Region South-West","Monster Ultra Red","Portugal","Porto",3327,"2019-03-21","0,632"
1087251,"Region South-West","Monster Ultra Red","Portugal","Setúbal",979,"2019-03-21","0,79"
1087252,"Region South-West","Monster Ultra Red","Spain","Andalusía",1604,"2019-03-21","0,64"
1087253,"Region South-West","Monster Ultra Red","Spain","Asturias",2987,"2019-03-21","0,8"
1087254,"Region South-West","Monster Ultra Red","Spain","Balearic Islands",3989,"2019-03-21","0,8"
1087255,"Region South-West","Monster Ultra Red","Spain","Basque Country",1391,"2019-03-21","0,8"
1087256,"Region South-West","Monster Ultra Red","Spain","Cantabria",1363,"2019-03-21","0,8"
1087257,"Region South-West","Monster Ultra Red","Spain","Castile and León",4699,"2019-03-21","0,8"
1087258,"Region South-West","Monster Ultra Red","Spain","Castile-La Mancha",2808,"2019-03-21","0,8"
1087259,"Region South-West","Monster Ultra Red","Spain","Catalonia",13188,"2019-03-21","0,64"
1087260,"Region South-West","Monster Ultra Red","Spain","Aragon",7297,"2019-03-21","0,8"
1087261,"Region South-West","Monster Ultra Red","Spain","Extremadura",1545,"2019-03-21","0,8"
1087262,"Region South-West","Monster Ultra Red","Spain","Galicia",7629,"2019-03-21","0,64"
1087263,"Region South-West","Monster Ultra Red","Spain","Madrid",9415,"2019-03-21","0,8"
1087264,"Region South-West","Monster Ultra Red","Spain","La Rioja",1495,"2019-03-21","0,8"
1087265,"Region South-West","Monster Ultra Red","Spain","Murcia",1543,"2019-03-21","0,8"
1087266,"Region South-West","Monster Ultra Red","Spain","Navarra",1475,"2019-03-21","0,8"
1087267,"Region South-West","Monster Ultra Red","Spain","Valenciana",6852,"2019-03-21","0,8"
1087268,"Region North 2","Monster Ultra Red","Sweden","Stockholm",5008,"2019-03-21","0,992"
1087269,"Region North 2","Monster Ultra Red","Sweden","Västra Götaland",3417,"2019-03-21","1,24"
1087270,"Region North 2","Monster Ultra Red","Sweden","Skåne",2481,"2019-03-21","1,24"
1087271,"Region North 2","Monster Ultra Red","Sweden","Östergötland",848,"2019-03-21","1,24"
1087272,"Region North 2","Monster Ultra Red","Sweden","Uppsala",745,"2019-03-21","1,24"
1087273,"Region North 2","Monster Ultra Red","Sweden","Jönköping",656,"2019-03-21","1,24"
1087274,"Region North 2","Monster Ultra Red","Sweden","Halland",78,"2019-03-21","0,992"
1087275,"Region North 2","Monster Ultra Red","Sweden","Örebro",604,"2019-03-21","1,24"
1087276,"Region North 2","Monster Ultra Red","Sweden","Gävleborg",53,"2019-03-21","1,24"
1087277,"Region North 2","Monster Ultra Red","Sweden","Södermanland",621,"2019-03-21","1,24"
1087278,"Region Central","Monster Ultra Red","Switzerland","Basel-Stadt",264,"2019-03-21","1,33"
1087279,"Region Central","Monster Ultra Red","Switzerland","Bern",215,"2019-03-21","1,064"
1087280,"Region Central","Monster Ultra Red","Switzerland","Geneva",79,"2019-03-21","1,33"
1087281,"Region Central","Monster Ultra Red","Switzerland","Lucerne",79,"2019-03-21","1,33"
1087282,"Region Central","Monster Ultra Red","Switzerland","St. Gallen",85,"2019-03-21","1,33"
1087283,"Region Central","Monster Ultra Red","Switzerland","Vaud",86,"2019-03-21","1,33"
1087284,"Region Central","Monster Ultra Red","Switzerland","Zürich",271,"2019-03-21","1,33"
1087285,"Region North 1","Monster Ultra Red","United Kingdom","England",39035,"2019-03-21","0,912"
1087286,"Region North 1","Monster Ultra Red","United Kingdom","Scotland",5401,"2019-03-21","1,14"
1087287,"Region North 1","Monster Ultra Red","United Kingdom","Wales",520,"2019-03-21","1,14"
1087288,"Region North 1","Venom Energy Special Edition","United Kingdom","England",0,"2019-03-21","0,99"
1087289,"Region North 1","Venom Energy Special Edition","United Kingdom","Scotland",0,"2019-03-21","0,99"
1087290,"Region North 1","Venom Energy Special Edition","United Kingdom","Wales",0,"2019-03-21","0,99"
1087291,"Region Central","Monster Citron","Austria","Carinthia",119,"2019-03-21","1,35"
1087292,"Region Central","Monster Citron","Austria","Salzburg",257,"2019-03-21","1,35"
1087293,"Region Central","Monster Citron","Austria","Styria",123,"2019-03-21","1,35"
1087294,"Region Central","Monster Citron","Austria","Tyrol",129,"2019-03-21","1,35"
1087295,"Region Central","Monster Citron","Austria","Upper Austria",262,"2019-03-21","1,35"
1087296,"Region Central","Monster Citron","Austria","Vienna",446,"2019-03-21","1,08"
1087297,"Region West","Monster Citron","Belgium","Antwerp",469,"2019-03-21","1,28"
1087298,"Region West","Monster Citron","Belgium","Brussels",634,"2019-03-21","1,28"
1087299,"Region West","Monster Citron","Belgium","East Flanders",187,"2019-03-21","1,024"
1087300,"Region West","Monster Citron","Belgium","Flemish Brabant",160,"2019-03-21","1,28"
1087301,"Region West","Monster Citron","Belgium","Hainaut",189,"2019-03-21","1,024"
1087302,"Region West","Monster Citron","Belgium","Limburg",316,"2019-03-21","1,28"
1087303,"Region West","Monster Citron","Belgium","Liège",153,"2019-03-21","1,28"
1087304,"Region West","Monster Citron","Belgium","Namur",144,"2019-03-21","1,28"
1087305,"Region West","Monster Citron","Belgium","West Flanders",174,"2019-03-21","1,28"
1087306,"Region North 2","Monster Citron","Denmark","Central Jutland",980,"2019-03-21","1,49"
1087307,"Region North 2","Monster Citron","Denmark","Hovedstaden",2649,"2019-03-21","1,49"
1087308,"Region North 2","Monster Citron","Denmark","South Denmark",487,"2019-03-21","1,49"
1087309,"Region North 2","Monster Citron","Denmark","Zealand",540,"2019-03-21","1,49"
1087310,"Region North 2","Monster Citron","Finland","Finland Proper",786,"2019-03-21","1,39"
1087311,"Region North 2","Monster Citron","Finland","Kymenlaakso",503,"2019-03-21","1,39"
1087312,"Region North 2","Monster Citron","Finland","Uusimaa",250,"2019-03-21","1,39"
1087313,"Region West","Monster Citron","France","Alsace-Champagne-Ardenne-Lorraine",1445,"2019-03-21","1,024"
1087314,"Region West","Monster Citron","France","Aquitaine-Limousin-Poitou-Charentes",2441,"2019-03-21","1,024"
1087315,"Region West","Monster Citron","France","Auvergne-Rhône-Alpes",578,"2019-03-21","1,28"
1087316,"Region West","Monster Citron","France","Brittany",3266,"2019-03-21","1,28"
1087317,"Region West","Monster Citron","France","Bourgogne-Franche-Comté",672,"2019-03-21","1,28"
1087318,"Region West","Monster Citron","France","Centre-Val de Loire",741,"2019-03-21","1,024"
1087319,"Region West","Monster Citron","France","Corsica",754,"2019-03-21","1,024"
1087320,"Region West","Monster Citron","France","Ile-de-France",1732,"2019-03-21","1,28"
1087321,"Region West","Monster Citron","France","Languedoc-Roussillon-Midi-Pyrénées",696,"2019-03-21","1,024"
1087322,"Region West","Monster Citron","France","Normandy",3360,"2019-03-21","1,28"
1087323,"Region West","Monster Citron","France","Nord-Pas-de-Calais-Picardie",1217,"2019-03-21","1,28"
1087324,"Region West","Monster Citron","France","Pays de la Loire",2522,"2019-03-21","1,28"
1087325,"Region West","Monster Citron","France","Provence-Alpes-Côte d'Azur",636,"2019-03-21","1,28"
1087326,"Region Central","Monster Citron","Germany","Baden-Württemberg",1161,"2019-03-21","1,35"
1087327,"Region Central","Monster Citron","Germany","Bavaria",858,"2019-03-21","1,35"
1087328,"Region Central","Monster Citron","Germany","Berlin",299,"2019-03-21","1,35"
1087329,"Region Central","Monster Citron","Germany","Brandenburg",620,"2019-03-21","1,35"
1087330,"Region Central","Monster Citron","Germany","Bremen",87,"2019-03-21","1,35"
1087331,"Region Central","Monster Citron","Germany","Hamburg",168,"2019-03-21","1,35"
1087332,"Region Central","Monster Citron","Germany","Hesse",688,"2019-03-21","1,35"
1087333,"Region Central","Monster Citron","Germany","Lower Saxony",439,"2019-03-21","1,35"
1087334,"Region Central","Monster Citron","Germany","Mecklenburg-Vorpommern",92,"2019-03-21","1,35"
1087335,"Region Central","Monster Citron","Germany","North Rhine-Westphalia",995,"2019-03-21","1,35"
1087336,"Region Central","Monster Citron","Germany","Rhineland-Palatinate",908,"2019-03-21","1,35"
